after size,drift size,drifted features types,count,after accuracy decrease,after retrain accuracy increase,before after retrain accuracy increase,STAT_SFLDT fix accuracy increase,STAT_SFLDT wasted effort,BARINEL fix accuracy increase,BARINEL wasted effort,BARINEL_Paths_After fix accuracy increase,BARINEL_Paths_After wasted effort,STAT_BARINEL_Paths_After fix accuracy increase,STAT_BARINEL_Paths_After wasted effort,BARINEL_Paths_Difference fix accuracy increase,BARINEL_Paths_Difference wasted effort,STAT_BARINEL_Paths_Difference fix accuracy increase,STAT_BARINEL_Paths_Difference wasted effort,BARINEL_Features fix accuracy increase,BARINEL_Features wasted effort,BARINEL_Features_Paths_After fix accuracy increase,BARINEL_Features_Paths_After wasted effort,BARINEL_Features_Paths_Difference fix accuracy increase,BARINEL_Features_Paths_Difference wasted effort,SFLDT_Features fix accuracy increase,SFLDT_Features wasted effort
3.0,1,numeric,5,231.34328358208955,59.70149253731345,144.7761194029851,61.19402985074626,9.0,1.4925373134328346,5.0,1.4925373134328346,5.0,46.26865671641791,4.0,98.50746268656718,2.0,92.53731343283584,2.0,98.50746268656717,5.0,98.50746268656717,5.0,98.50746268656718,2.0,98.50746268656717,5.0
1.0000000000000002,1,numeric,2,117.64705882352942,-19.60784313725491,50.326797385620914,4.575163398692805,56.0,-21.568627450980397,2.0,-21.568627450980397,2.0,-16.993464052287592,2.0,-21.568627450980397,1.0,-21.568627450980397,1.0,-20.915032679738566,6.0,-20.915032679738566,6.0,-18.954248366013072,4.0,-1.9607843137254943,11.0
4.000000000000001,1,numeric,5,231.34328358208955,117.91044776119404,129.85074626865674,85.07462686567163,10.0,11.940298507462693,4.0,11.940298507462693,4.0,37.3134328358209,8.0,82.08955223880596,2.0,82.08955223880596,2.0,107.46268656716418,2.0,107.46268656716418,2.0,82.08955223880596,2.0,111.9402985074627,2.0
0.5000000000000001,1,numeric,4,218.30065359477123,11.764705882352938,129.41176470588238,4.575163398692805,144.0,35.294117647058826,1.0,35.294117647058826,1.0,37.25490196078432,2.0,39.215686274509814,0.0,39.215686274509814,0.0,35.294117647058826,2.0,35.294117647058826,2.0,39.215686274509814,0.0,-7.843137254901967,12.0
1.0000000000000002,1,numeric,8,249.16201117318437,278.2122905027933,275.4189944134078,450.2793296089385,99.0,416.7597765363128,2.0,416.7597765363128,2.0,186.59217877094972,5.0,224.0223463687151,5.0,224.0223463687151,5.0,448.0446927374302,4.0,448.0446927374302,4.0,224.0223463687151,5.0,448.0446927374302,4.0
9.000000000000002,1,numeric,7,364.17910447761193,192.5373134328358,165.67164179104478,117.910447761194,17.0,38.80597014925374,7.0,65.67164179104478,5.0,74.6268656716418,11.0,117.91044776119405,3.0,132.8358208955224,3.0,95.5223880597015,4.0,153.73134328358208,2.0,117.91044776119405,3.0,107.46268656716417,5.0
10.0,1,numeric,7,364.17910447761193,105.97014925373138,170.1492537313433,114.92537313432835,16.0,38.80597014925374,7.0,65.67164179104478,5.0,74.6268656716418,11.0,117.91044776119405,3.0,164.17910447761196,2.0,95.5223880597015,4.0,153.73134328358208,2.0,117.91044776119405,3.0,107.46268656716417,5.0
5.0,1,numeric,2,108.10810810810811,54.054054054054056,-32.432432432432435,21.621621621621614,6.0,59.45945945945945,0.0,59.45945945945945,0.0,27.027027027027017,2.0,59.45945945945945,0.0,40.54054054054053,1.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,37.837837837837824,2.0
6.999999999999999,1,numeric,7,364.17910447761193,167.1641791044776,164.17910447761193,108.955223880597,14.0,25.373134328358216,7.0,44.77611940298508,5.0,59.701492537313435,12.0,117.91044776119405,3.0,116.41791044776122,4.0,95.5223880597015,4.0,104.4776119402985,3.0,117.91044776119405,3.0,132.83582089552237,3.0
2.0000000000000004,1,numeric,2,108.10810810810811,-37.83783783783784,-8.108108108108114,21.621621621621614,5.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0
9.000000000000002,1,numeric,13,778.0821917808219,165.75342465753434,371.2328767123288,235.61643835616442,39.0,153.4246575342466,7.0,198.6301369863014,6.0,130.1369863013699,10.0,158.90410958904113,9.0,158.90410958904113,9.0,323.2876712328768,2.0,232.87671232876716,4.0,158.90410958904113,9.0,323.2876712328768,2.0
6.0,1,numeric,7,364.17910447761193,89.55223880597013,180.59701492537314,92.53731343283582,10.0,65.67164179104478,5.0,44.77611940298508,5.0,32.83582089552239,10.0,117.91044776119405,3.0,117.91044776119405,3.0,146.26865671641792,4.0,152.23880597014926,2.0,117.91044776119405,3.0,107.46268656716416,5.0
5.0,1,numeric,3,206.89655172413794,-36.20689655172412,-32.75862068965516,-10.344827586206884,18.0,0.0,3.0,0.0,3.0,10.344827586206906,6.0,0.0,3.0,-6.896551724137934,3.0,0.0,3.0,0.0,3.0,0.0,3.0,15.517241379310342,2.0
0.5000000000000001,1,numeric,8,531.5068493150685,-180.82191780821915,79.45205479452054,138.35616438356163,24.0,100.0,2.0,143.83561643835617,2.0,-24.657534246575327,8.0,105.47945205479452,4.0,-21.91780821917808,8.0,72.60273972602741,4.0,116.43835616438356,4.0,105.47945205479452,4.0,72.60273972602741,4.0
1.0000000000000002,1,numeric,8,531.5068493150685,-180.82191780821915,79.45205479452054,138.35616438356163,24.0,100.0,2.0,143.83561643835617,2.0,-24.657534246575327,8.0,105.47945205479452,4.0,-21.91780821917808,8.0,72.60273972602741,4.0,116.43835616438356,4.0,105.47945205479452,4.0,72.60273972602741,4.0
6.0,1,numeric,7,409.58904109589037,-1.865174681370263e-14,167.12328767123287,54.7945205479452,14.0,60.27397260273973,4.0,38.35616438356165,4.0,75.34246575342468,4.0,38.35616438356165,4.0,83.56164383561645,1.0,38.35616438356165,4.0,38.35616438356165,4.0,38.35616438356165,4.0,80.82191780821918,4.0
9.000000000000002,1,numeric,7,409.58904109589037,45.20547945205481,187.67123287671234,60.27397260273972,14.0,58.90410958904111,4.0,35.61643835616438,6.0,47.945205479452056,6.0,38.35616438356165,4.0,50.684931506849324,4.0,50.684931506849324,4.0,35.61643835616438,8.0,38.35616438356165,4.0,21.91780821917808,7.0
1.0000000000000002,1,numeric,3,206.89655172413794,-51.72413793103446,8.62068965517243,-10.344827586206884,22.0,0.0,3.0,0.0,3.0,-10.344827586206884,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
3.0,1,numeric,8,383.5616438356164,76.71232876712328,300.0,152.05479452054794,32.0,89.04109589041096,6.0,93.15068493150685,5.0,101.36986301369862,5.0,116.43835616438356,4.0,116.43835616438356,4.0,284.93150684931504,1.0,184.93150684931507,3.0,116.43835616438356,4.0,284.93150684931504,1.0
2.0000000000000004,1,numeric,4,243.47826086956522,60.86956521739134,46.3768115942029,92.7536231884058,5.0,68.11594202898551,2.0,68.11594202898551,2.0,92.7536231884058,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0
1.0000000000000002,1,numeric,1,53.20796460176991,36.83628318584071,36.283185840707965,38.93805309734514,1.0,38.93805309734514,0.0,38.93805309734514,0.0,38.93805309734514,0.0,38.93805309734514,0.0,38.93805309734514,0.0,37.27876106194691,0.0,37.27876106194691,0.0,37.27876106194691,0.0,37.27876106194691,0.0
8.000000000000002,1,numeric,3,120.0,7.105427357601002e-15,60.0,110.0,6.0,50.0,0.0,50.0,0.0,110.0,0.0,40.0,0.0,80.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0
6.999999999999999,1,numeric,8,483.56164383561645,-16.43835616438355,124.65753424657534,56.16438356164384,18.0,68.49315068493152,5.0,46.57534246575344,5.0,95.89041095890413,5.0,46.57534246575344,5.0,90.41095890410959,2.0,56.164383561643845,5.0,46.57534246575344,5.0,46.57534246575344,5.0,90.41095890410959,4.0
4.000000000000001,1,numeric,13,778.0821917808219,-10.958904109588982,376.7123287671234,313.6986301369863,44.0,150.68493150684932,7.0,190.4109589041096,6.0,127.3972602739726,10.0,150.68493150684932,9.0,150.68493150684932,9.0,312.32876712328766,4.0,224.65753424657535,6.0,150.68493150684932,9.0,312.32876712328766,4.0
2.0000000000000004,1,numeric,6,441.66666666666663,83.33333333333334,25.0,91.66666666666669,16.0,112.5,2.0,87.5,4.0,87.5,4.0,87.5,4.0,87.5,4.0,158.33333333333334,0.0,87.5,4.0,87.5,4.0,112.5,2.0
1.0000000000000002,1,numeric,4,241.66666666666666,58.333333333333336,12.5,-4.166666666666664,24.0,-12.499999999999998,0.0,-12.499999999999998,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,16.666666666666664,2.0,16.666666666666664,2.0,29.166666666666664,0.0,29.166666666666664,0.0
4.000000000000001,1,numeric,6,441.66666666666663,83.33333333333334,25.0,91.66666666666669,16.0,112.5,2.0,87.5,4.0,87.5,4.0,87.5,4.0,87.5,4.0,158.33333333333334,0.0,87.5,4.0,87.5,4.0,112.5,2.0
3.0,1,numeric,4,241.66666666666666,58.333333333333336,12.5,-4.166666666666664,24.0,-12.499999999999998,0.0,-12.499999999999998,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,16.666666666666664,2.0,16.666666666666664,2.0,29.166666666666664,0.0,29.166666666666664,0.0
2.0000000000000004,1,numeric,4,241.66666666666666,58.333333333333336,12.5,-4.166666666666664,24.0,-12.499999999999998,0.0,-12.499999999999998,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,16.666666666666664,2.0,16.666666666666664,2.0,29.166666666666664,0.0,29.166666666666664,0.0
4.000000000000001,1,numeric,4,241.66666666666666,58.333333333333336,12.5,-4.166666666666664,24.0,-12.499999999999998,0.0,-12.499999999999998,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,16.666666666666664,2.0,16.666666666666664,2.0,29.166666666666664,0.0,29.166666666666664,0.0
1.0000000000000002,1,numeric,6,441.66666666666663,83.33333333333334,25.0,91.66666666666669,16.0,112.5,2.0,87.5,4.0,87.5,4.0,87.5,4.0,87.5,4.0,158.33333333333334,0.0,87.5,4.0,87.5,4.0,112.5,2.0
3.0,1,numeric,7,512.7272727272727,33.63636363636367,41.81818181818183,-27.27272727272726,118.0,94.54545454545456,1.0,50.909090909090914,2.0,-44.54545454545455,2.0,42.72727272727275,5.0,42.72727272727275,5.0,99.0909090909091,3.0,31.818181818181824,11.0,25.454545454545467,20.0,46.363636363636374,7.0
0.5000000000000001,1,numeric,6,441.66666666666663,83.33333333333334,25.0,91.66666666666669,16.0,112.5,2.0,87.5,4.0,87.5,4.0,87.5,4.0,87.5,4.0,158.33333333333334,0.0,87.5,4.0,87.5,4.0,112.5,2.0
6.0,1,numeric,8,595.8333333333333,104.16666666666669,104.16666666666667,137.50000000000003,19.0,104.16666666666667,3.0,87.5,6.0,87.5,6.0,87.5,6.0,87.5,6.0,204.16666666666669,0.0,87.5,6.0,87.5,6.0,170.83333333333334,1.0
0.5000000000000001,1,numeric,4,241.66666666666666,58.333333333333336,12.5,-4.166666666666664,24.0,-12.499999999999998,0.0,-12.499999999999998,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,-20.83333333333332,0.0,16.666666666666664,2.0,16.666666666666664,2.0,29.166666666666664,0.0,29.166666666666664,0.0
5.0,1,numeric,5,320.9677419354839,143.54838709677418,116.12903225806451,62.903225806451616,0.0,30.645161290322587,0.0,174.19354838709677,0.0,124.19354838709677,0.0,174.19354838709677,0.0,124.19354838709677,0.0,174.19354838709677,0.0,174.19354838709677,0.0,174.19354838709677,0.0,174.19354838709677,0.0
6.0,1,numeric,12,745.2054794520548,76.71232876712328,371.2328767123288,283.56164383561645,32.0,134.24657534246575,5.0,172.6027397260274,5.0,127.3972602739726,9.0,150.68493150684932,8.0,150.68493150684932,8.0,264.38356164383566,2.0,175.34246575342468,4.0,150.68493150684932,8.0,264.38356164383566,2.0
10.0,1,numeric,13,778.0821917808219,339.7260273972602,400.0,224.65753424657538,40.0,153.4246575342466,7.0,194.5205479452055,6.0,126.02739726027399,10.0,154.79452054794524,9.0,154.79452054794524,9.0,319.1780821917809,2.0,228.76712328767127,4.0,154.79452054794524,9.0,319.1780821917809,2.0
2.0000000000000004,1,numeric,1,53.20796460176991,32.85398230088495,28.65044247787612,39.15929203539823,0.0,36.94690265486727,0.0,36.94690265486727,0.0,39.15929203539823,0.0,39.15929203539823,0.0,39.15929203539823,0.0,39.15929203539823,0.0,39.15929203539823,0.0,39.15929203539823,0.0,39.15929203539823,0.0
8.000000000000002,1,numeric,13,778.0821917808219,219.1780821917808,419.17808219178085,320.5479452054795,43.0,153.4246575342466,7.0,217.80821917808223,5.0,126.02739726027399,10.0,154.79452054794524,9.0,154.79452054794524,9.0,380.82191780821927,2.0,313.69863013698637,3.0,154.79452054794524,9.0,380.82191780821927,2.0
6.999999999999999,1,numeric,5,320.9677419354839,138.70967741935482,112.90322580645159,56.45161290322581,0.0,24.193548387096772,0.0,153.2258064516129,0.0,109.67741935483872,0.0,153.2258064516129,0.0,109.67741935483872,0.0,153.2258064516129,0.0,153.2258064516129,0.0,153.2258064516129,0.0,153.2258064516129,0.0
10.0,1,numeric,5,320.9677419354839,148.38709677419354,108.06451612903224,75.80645161290323,0.0,38.70967741935484,0.0,137.09677419354838,0.0,98.38709677419355,0.0,137.09677419354838,0.0,98.38709677419355,0.0,137.09677419354838,0.0,137.09677419354838,0.0,137.09677419354838,0.0,137.09677419354838,0.0
8.000000000000002,1,numeric,7,364.17910447761193,132.83582089552237,177.61194029850748,108.955223880597,15.0,35.82089552238807,7.0,55.22388059701494,5.0,62.6865671641791,12.0,117.91044776119405,3.0,119.40298507462687,4.0,97.01492537313433,5.0,101.49253731343283,3.0,117.91044776119405,3.0,122.38805970149254,4.0
1.0000000000000002,1,numeric,3,163.63636363636363,-27.272727272727273,36.36363636363637,9.090909090909088,0.0,90.90909090909092,0.0,90.90909090909092,0.0,36.36363636363637,0.0,90.90909090909092,0.0,36.36363636363637,0.0,90.90909090909092,0.0,90.90909090909092,0.0,90.90909090909092,0.0,90.90909090909092,0.0
6.0,1,numeric,4,243.47826086956522,92.7536231884058,2.898550724637693,92.7536231884058,4.0,92.7536231884058,2.0,68.11594202898551,2.0,92.7536231884058,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,92.7536231884058,0.0
3.0,1,numeric,4,243.47826086956522,60.86956521739134,24.63768115942029,92.7536231884058,3.0,92.7536231884058,2.0,68.11594202898551,2.0,92.7536231884058,2.0,68.11594202898551,2.0,92.7536231884058,0.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0,68.11594202898551,2.0
3.0,1,numeric,3,206.89655172413794,-36.20689655172412,-15.517241379310331,-10.344827586206884,18.0,0.0,3.0,0.0,3.0,-10.344827586206884,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
9.000000000000002,1,numeric,2,100.0,69.56521739130434,0.0,68.11594202898551,2.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0,68.11594202898551,0.0
5.0,1,numeric,7,364.17910447761193,55.22388059701492,180.59701492537314,94.02985074626864,11.0,59.70149253731343,5.0,40.298507462686565,5.0,70.1492537313433,8.0,110.44776119402985,3.0,74.62686567164178,4.0,135.82089552238804,3.0,146.2686567164179,2.0,110.44776119402985,3.0,138.8059701492537,4.0
2.0000000000000004,1,numeric,3,120.0,7.105427357601002e-15,60.0,110.0,6.0,50.0,0.0,50.0,0.0,110.0,0.0,40.0,0.0,80.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0
1.0000000000000002,1,numeric,3,182.29166666666666,14.583333333333337,27.604166666666675,64.58333333333336,30.0,0.0,3.0,0.0,3.0,3.1250000000000098,5.0,0.0,3.0,51.04166666666667,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.041666666666674,6.0
0.5000000000000001,1,numeric,3,206.89655172413794,-51.72413793103446,8.62068965517243,-10.344827586206884,22.0,0.0,3.0,0.0,3.0,-10.344827586206884,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
9.000000000000002,1,numeric,1,30.76923076923077,46.15384615384615,0.0,38.46153846153846,0.0,57.692307692307686,0.0,57.692307692307686,0.0,38.46153846153846,0.0,57.692307692307686,0.0,38.46153846153846,0.0,57.692307692307686,0.0,57.692307692307686,0.0,57.692307692307686,0.0,57.692307692307686,0.0
6.999999999999999,1,numeric,3,120.0,7.105427357601002e-15,60.0,110.0,6.0,50.0,0.0,50.0,0.0,110.0,0.0,40.0,0.0,80.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0
2.0000000000000004,1,numeric,8,249.16201117318437,351.3966480446927,149.72067039106145,450.2793296089385,97.0,434.63687150837984,2.0,434.63687150837984,2.0,68.15642458100555,5.0,105.58659217877093,5.0,105.58659217877093,5.0,470.94972067039106,2.0,470.94972067039106,2.0,105.58659217877093,5.0,429.608938547486,4.0
9.000000000000002,1,numeric,3,120.0,7.105427357601002e-15,60.0,110.0,6.0,50.0,0.0,50.0,0.0,110.0,0.0,40.0,0.0,80.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0
1.0000000000000002,1,numeric,5,320.9677419354839,-87.0967741935484,66.12903225806453,77.41935483870967,0.0,114.51612903225805,0.0,133.8709677419355,0.0,96.7741935483871,0.0,133.8709677419355,0.0,96.7741935483871,0.0,133.8709677419355,0.0,133.8709677419355,0.0,133.8709677419355,0.0,133.8709677419355,0.0
6.999999999999999,1,numeric,3,163.63636363636363,-27.272727272727273,36.36363636363637,9.090909090909088,0.0,90.90909090909092,0.0,90.90909090909092,0.0,36.36363636363637,0.0,90.90909090909092,0.0,36.36363636363637,0.0,90.90909090909092,0.0,90.90909090909092,0.0,90.90909090909092,0.0,90.90909090909092,0.0
2.0000000000000004,1,numeric,3,206.89655172413794,-36.20689655172412,8.62068965517243,-10.344827586206884,18.0,0.0,3.0,0.0,3.0,-10.344827586206884,4.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,13.793103448275879,2.0
6.999999999999999,1,numeric,2,98.07692307692308,86.53846153846155,86.53846153846155,86.53846153846155,0.0,86.53846153846155,0.0,86.53846153846155,0.0,86.53846153846155,0.0,78.84615384615383,0.0,78.84615384615383,0.0,78.84615384615383,0.0,78.84615384615383,0.0,78.84615384615383,0.0,78.84615384615383,0.0
3.0,1,numeric,8,249.16201117318437,367.5977653631285,269.2737430167598,450.2793296089385,73.0,434.63687150837984,2.0,434.63687150837984,2.0,298.3240223463687,4.0,105.58659217877094,5.0,105.58659217877094,5.0,468.7150837988827,2.0,468.7150837988827,2.0,105.58659217877094,5.0,468.7150837988827,2.0
6.999999999999999,1,numeric,2,100.0,38.46153846153846,76.92307692307692,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0
0.5000000000000001,1,numeric,4,279.45205479452056,-104.10958904109589,30.136986301369863,30.136986301369863,27.0,17.808219178082187,4.0,17.808219178082187,4.0,39.72602739726027,4.0,13.698630136986301,1.0,-47.945205479452056,4.0,17.808219178082187,7.0,17.808219178082187,7.0,13.698630136986301,1.0,17.808219178082187,7.0
4.000000000000001,1,numeric,3,165.75342465753425,-2.7397260273972597,47.945205479452056,19.17808219178082,2.0,-8.21917808219178,3.0,12.328767123287674,2.0,15.068493150684937,3.0,20.547945205479454,2.0,19.17808219178082,3.0,0.0,3.0,20.547945205479454,1.0,20.547945205479454,2.0,19.17808219178082,2.0
6.0,1,numeric,3,120.0,7.105427357601002e-15,60.0,110.0,6.0,50.0,0.0,50.0,0.0,110.0,0.0,40.0,0.0,80.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0
4.000000000000001,1,numeric,3,163.63636363636363,-27.272727272727273,36.36363636363637,9.090909090909088,0.0,90.90909090909092,0.0,90.90909090909092,0.0,36.36363636363637,0.0,90.90909090909092,0.0,36.36363636363637,0.0,90.90909090909092,0.0,90.90909090909092,0.0,90.90909090909092,0.0,90.90909090909092,0.0
10.0,1,numeric,2,100.0,38.46153846153846,76.92307692307692,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0,76.92307692307692,0.0
3.0,1,numeric,3,175.0,75.0,49.999999999999986,108.33333333333331,4.0,41.66666666666666,2.0,41.66666666666666,2.0,108.33333333333331,2.0,41.66666666666666,2.0,108.33333333333331,0.0,41.66666666666666,2.0,41.66666666666666,2.0,41.66666666666666,2.0,124.99999999999997,0.0
1.0000000000000002,1,numeric,4,279.45205479452056,-104.10958904109589,30.136986301369863,30.136986301369863,27.0,17.808219178082187,4.0,17.808219178082187,4.0,39.72602739726027,4.0,13.698630136986301,1.0,-47.945205479452056,4.0,17.808219178082187,7.0,17.808219178082187,7.0,13.698630136986301,1.0,17.808219178082187,7.0
0.5000000000000001,1,numeric,2,100.0,38.46153846153846,7.692307692307699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.000000000000002,1,numeric,2,108.10810810810811,32.432432432432435,-13.513513513513514,37.837837837837824,5.0,59.45945945945945,0.0,59.45945945945945,0.0,37.837837837837824,2.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,59.45945945945945,0.0,32.43243243243242,2.0
